Date_Param,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,Gorontalo,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku,Maluku Utara,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua,Papua Barat,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2023-12-28,32800.0,44350.0,58750.0,43173.975978853145,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2023-12-29,32800.0,44350.0,58750.0,41637.91688915642,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2023-12-30,32800.0,44350.0,58750.0,41169.919471208166,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2023-12-31,32800.0,44350.0,58750.0,42698.574745026606,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-01,32800.0,44350.0,58750.0,42864.00683419447,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-02,32800.0,44350.0,58750.0,43627.81408985547,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-03,32800.0,44350.0,58750.0,41703.40691366275,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-04,32800.0,44350.0,58750.0,42769.21978502255,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-05,32800.0,44350.0,58750.0,24829.518857836192,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-06,32800.0,44350.0,58750.0,25484.31328078649,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-07,32800.0,44350.0,58750.0,25618.64229432865,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-08,32800.0,44350.0,58750.0,25923.663685679843,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-09,32800.0,44350.0,58750.0,26377.885822108216,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-10,32800.0,44350.0,58750.0,27653.14278550173,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-11,32800.0,44350.0,58750.0,26520.0,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-12,32800.0,44350.0,58750.0,25158.72887381771,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-13,32800.0,44350.0,58750.0,25568.368964923528,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-14,32800.0,44350.0,58750.0,22279.204666369427,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-15,32800.0,44350.0,58750.0,21280.646229851434,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-16,32800.0,44350.0,58750.0,20695.262427372552,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-17,32800.0,44350.0,58750.0,19543.645207557758,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-18,32800.0,44350.0,58750.0,17006.880965667136,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,47500.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-19,32800.0,44350.0,58750.0,16189.382232715709,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,40400.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-20,32800.0,44350.0,58750.0,16125.0,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,40400.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-21,32800.0,44350.0,58750.0,16151.389313519281,47350.0,114000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,40400.0,39500.0,59000.0,62500.0,37850.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,25000.0,36550.0
2024-01-22,32800.0,44350.0,58750.0,16064.658841223241,47350.0,19000.0,41450.0,46350.0,57100.0,29000.0,40350.0,40500.0,68350.0,75000.0,41350.0,40400.0,38750.0,59000.0,62500.0,16250.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,24150.0,36550.0
2024-01-23,32800.0,44350.0,58750.0,12820.221032554477,47350.0,19000.0,38100.0,46350.0,59600.0,29000.0,40350.0,33435.00202859164,68350.0,75000.0,41350.0,40400.0,38750.0,59000.0,62500.0,16250.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,24150.0,36550.0
2024-01-24,32800.0,44350.0,58750.0,11671.917927002542,47350.0,19000.0,38100.0,46350.0,59600.0,29000.0,40350.0,26318.843480153562,68350.0,75000.0,41350.0,40400.0,38750.0,59000.0,62500.0,16250.0,11000.0,90850.0,57950.0,45000.0,46500.0,58000.0,99200.0,64450.0,122500.0,29000.0,24150.0,36550.0
2024-01-25,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,11000.0,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-01-26,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,11000.0,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-01-27,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999979699918,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-01-28,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999981850693,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-01-29,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999982891366,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-01-30,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999991622042,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-01-31,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.99998821905,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-01,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999982482566,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-02,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,11000.000000070393,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-03,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999987707026,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-04,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999990373173,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-05,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999992876317,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-06,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999997989184,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-07,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999997834415,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-08,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999997827977,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-09,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,11000.00000467189,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-10,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999998512938,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-11,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.99999877959,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-12,25300.0,20000.0,40000.0,15250.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999999067968,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-13,25300.0,20000.0,40000.0,15250.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,11000.00000064744,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-14,25300.0,20000.0,40000.0,15250.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,11000.00000002752,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-15,25300.0,20000.0,40000.0,15250.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999999564869,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-16,25300.0,20000.0,40000.0,15250.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,11000.000001329987,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-17,25300.0,20000.0,40000.0,15250.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999999593632,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-18,25300.0,20000.0,40000.0,15250.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,40400.0,38750.0,62000.0,60000.0,16250.0,10999.999999686914,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-19,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,34400.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,45000.0,38750.0,62000.0,60000.0,16250.0,10999.999999796471,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-20,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,36900.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,45000.0,38750.0,62000.0,60000.0,16250.0,11000.000000242058,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,24150.0,32650.0
2024-02-21,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,36900.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,45000.0,47500.0,62000.0,60000.0,16250.0,11000.000000076629,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,45850.0,32650.0
2024-02-22,25300.0,20000.0,40000.0,10350.0,28850.0,19000.0,36900.0,21050.0,32150.0,25000.0,10650.0,17500.0,26650.0,62500.0,38350.0,45000.0,47500.0,62000.0,60000.0,28350.0,10999.999999943024,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,45850.0,32650.0
2024-02-23,25300.0,31650.0,42500.0,10350.0,28850.0,19000.0,40300.0,21050.0,39750.0,25000.0,10650.0,26450.0,26650.0,62500.0,38350.0,45000.0,47500.0,62000.0,60000.0,28350.0,10999.999999947739,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,45850.0,32650.0
2024-02-24,25300.0,31650.0,42500.0,10350.0,28850.0,19000.0,40300.0,21050.0,39750.0,25000.0,10650.0,26450.0,26650.0,62500.0,38350.0,45000.0,47500.0,62000.0,60000.0,28350.0,10999.999999977106,59200.0,46750.0,42500.0,25250.0,25650.0,30000.0,54200.0,37500.0,35650.0,45850.0,32650.0
2024-02-25,24950.0,31650.0,42500.0,30000.0,48350.0,19000.0,40300.0,21050.0,51650.0,25000.0,31700.0,26450.0,26650.0,102500.0,38350.0,45000.0,47500.0,62000.0,60000.0,28350.0,11000.00000000378,59200.0,46700.0,42500.0,34250.0,25650.0,30000.0,54200.0,37500.0,35650.0,45850.0,32650.0
2024-02-26,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,61971.43749353245,60000.0,28350.0,11000.00000002401,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-02-27,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,62014.05872349389,60000.0,28350.0,11000.000000027056,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-02-28,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,58068.96551724138,60000.0,28350.0,11000.000000010914,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-02-29,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,48769.823429447504,60000.0,28350.0,10999.999999994248,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-01,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,48766.90107299488,60000.0,28350.0,10999.999999994505,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-02,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,48763.52514609555,60000.0,28350.0,10999.999999998112,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-03,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,48758.81782941579,60000.0,28350.0,11000.00000000023,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-04,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,48754.80318712743,60000.0,28350.0,11000.00000000287,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-05,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,48757.011450044156,60000.0,28350.0,11000.000000005428,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-06,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,48896.55172413793,60000.0,28350.0,11000.000000004648,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-07,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,47526.355304899036,60000.0,28350.0,11000.000000001433,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-08,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,46200.831582358405,60000.0,28350.0,10999.999999999385,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-09,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,44886.38902662164,60000.0,28350.0,10999.999999997786,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-10,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,43583.883730066824,60000.0,28350.0,10999.999999997182,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-11,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,42291.9814040785,60000.0,28350.0,10999.999999998263,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-12,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,41007.03520487264,60000.0,28350.0,11000.000000000286,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-13,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,39724.13793103448,60000.0,28350.0,11000.000000001704,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-14,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,38447.05915673103,60000.0,28350.0,11000.000000001784,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-15,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,39419.4398613308,60000.0,28350.0,11000.000000000851,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
2024-03-16,30500.0,31650.0,42500.0,30000.0,48350.0,19000.0,43600.0,45100.0,52450.0,70000.0,31700.0,26450.0,28650.0,102500.0,50000.0,45000.0,47500.0,39436.15118744858,60000.0,28350.0,10999.999999999725,24200.0,46700.0,42500.0,34250.0,30650.0,29350.0,44850.0,25000.0,50000.0,45850.0,50000.0
